ID{NUMERO TESSERA{DATA ISCRIZIONE{NOME{COGNOME{SESSO{DATA DI NASCITA{PROFESSIONE{INDIRIZZO{NUMERO CIVICO{LOCALITA{CAP{PROVINCIA{TELEFONO CASA{CELLULARE{EMAIL{SOSPESO{INTERNET{PRIVACY{TIPO DOCUMENTO{NUMERO DOCUMENTO{NOTE{TUTORE{DECEDUTO{DATA MODIFICA{ID SOG MODIFICA{ID SOSPESO{ID ISCRITTO{DATA SOPSENSIONE{DATA RIAMMISSIONE{MOTIVAZIONE{DATA MODIFICA{ID SOG MODIFICA{ID TUTORE{ID ISCRITTO{TIPO DOCUMENTO{NUMERO DOCUMENTO{NOME{COGNOME{SESSO{INDIRIZZO{NUMERO CIVICO{LOCALITA{CAP{PROVINCIA{TEL CASA{TEL CELL{EMAIL{DATA MODOFICA{ID SOG MODIFICA
1{1{1986-07-11 00:00:00{Renato{Bevilacqua{M{1990-03-29{Studente{Via degli Orti{4{FRASSINO{46100{MN{0376370001{{{N{N{N{{{{N{N{2017-07-21 15:53:11{0{{{{{{{{{{{{{{{{{{{{{{{{
98{99{1986-09-10 00:00:00{Enrica{Coppola{F{1978-08-09{Studente{Via Verona, 36/A{{CITTADELLA{46100{MN{{{{N{N{N{{{{N{N{2017-07-21 15:53:11{0{{{{{{{{{{{{{{{{{{{{{{{{
99{100{1986-09-10 00:00:00{Simona{Amato{F{1971-06-21{Studente{Viale Abruzzi{3{LUNETTA{46100{MN{0376370086{{{N{N{N{0{{{N{N{2017-07-21 15:53:11{2{{{{{{{{{{{{{{{{{{{{{{{{
100{101{1986-09-12 00:00:00{Martina{Basile{F{1974-06-05{Studente{Via Ferretti, 15{{VIRGILIANA{46100{MN{0376370087{{{Y{N{N{{{{N{N{2017-07-21 15:53:11{0{2{100{2014-03-22{{L&#039;abbiamo vista provare a rubare un libro in biblioteca.{2014-03-22 11:51:31{2{{{{{{{{{{{{{{{{{
101{102{2014-03-22 11:42:25{Mario{Draghi{M{1955-05-19{Imprenditore{Via Lazzaro Spallanzani{34/A{MARMIROLO{46045{MN{9376455693{3332467349{barba.barboni@yahoo.it{N{Y{Y{1{453774575474{{N{N{2017-07-21 15:53:11{2{{{{{{{{{{{{{{{{{{{{{{{{
102{103{2014-04-27 21:34:53{Marta{Ardenghe{F{1955-01-07{Casalinga{Via Cadore{16{LUNETTA{46100{MN{0376370099{{{N{Y{Y{4{34538779769{{N{N{2017-07-21 15:53:11{2{{{{{{{{{{{{{{{{{{{{{{{{
103{104{2014-07-01 16:37:41{Mario{Poltronieri{M{1955-01-11{Pensionato{Via Fratelli Bandiera{45{MARMIROLO{46045{MN{{{{N{Y{Y{0{{{N{N{2017-07-21 15:53:11{2{{{{{{{{{{{{{{{{{{{{{{{{
104{105{2015-02-01 18:07:46{Moreno{Zucchelli{M{1955-01-06{Pensionato{Via Roma{15{MANTOVA{46100{MN{0376220045{3332456799{zucchelli@gmail.com{N{Y{Y{4{FGD64464{{Y{N{2017-07-21 15:53:11{2{{{{{{{{3{104{3{45564GHFH{Miriam{Donata{F{Via Degli Orti{34{LUNETTA{46100{MN{0376371835{3245678900{donata.miriam@hotmail.it{2015-02-17 18:07:46{2
105{106{2015-02-17 23:03:59{Miriam{Galafassi{F{1981-12-28{Studente{Via Romagna{23{LUNETTA{46100{MN{0376374567{{{N{Y{Y{1{5345GDF{{N{N{2017-07-21 15:53:11{2{{{{{{{{{{{{{{{{{{{{{{{{
106{107{2015-04-02 11:56:49{Renata{Facchini{F{1955-01-13{Vigile del fuoco{Via Cremona Dei Papi{34{MONTATA CARRA{46047{MN{0376405679{3345689700{renat.facchini@gmail.com{N{Y{Y{3{54354334534{Ma che è{N{N{2017-07-21 15:53:11{2{{{{{{{{{{{{{{{{{{{{{{{{
107{108{2017-07-10 15:28:43{Maria{Antonietta{F{1955-01-12{Casalinga{Via Mazzini{27{MANTOVA{46100{MN{{{{N{N{N{0{{{N{N{2017-07-21 15:56:41{2{{{{{{{{{{{{{{{{{{{{{{{{
108{109{2017-07-21 14:01:48{Marco{Caramori{M{1955-01-12{Musicista{Via Accademia{45{MANTOVA{46100{MN{0376223045{3332666388{rosmarino@rosmarino.it{N{Y{Y{1{AJ 4578900{{Y{N{2017-07-21 16:01:48{2{{{{{{{{4{108{4{5252582752{Mario{Marzullo{M{Via Acerbi{23{MANTOVA{46100{MN{0376360034{3407634567{abaco@abaco.it{2017-07-21 16:01:48{2
109{110{2017-10-25 12:31:10{Scuola Elementare{Quinta A Allende{F{1955-01-13{Scolara{Via Calabria{15{LUNETTA{46100{MN{0376370360{{{N{N{N{0{{{N{N{2017-10-09 12:31:10{2{{{{{{{{{{{{{{{{{{{{{{{{
